,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
新興,702,363,25.05516681433569,3541.0,1856.0,35.652235891261036,-10.843016046300313,391.5925729501585,205.25157170163632,246.05362160422368,121.23934752020999
琉球,179,114,27.68880837412291,532.0,425.0,39.01076469968419,-10.52713068774894,58.83288585413283,46.99995580452341,245.44326038923168,95.5108541136922
產線,306,170,27.401577956120672,1162.0,742.0,38.70879788854574,-10.684790773336138,128.50340857613222,82.05639342813262,245.16890498220678,94.25320336118752
印度,1432,440,25.829414694945026,8588.0,1910.0,38.80748979720702,-10.679323761347387,949.730871645287,211.22333079209344,244.89412643930746,247.78874652526338
蘋果,1330,432,25.74887147643261,7858.0,2500.0,35.78113292693176,-10.9668603898312,869.0015357928116,276.4703282619024,244.55605110927618,87.49394172978127
日內瓦,159,157,25.21626152917769,446.0,345.0,39.54620665720496,-9.998538578902071,49.322306561923384,38.15290530014253,243.88957606421442,370.2111754656893
島嶼,239,141,27.605796858493985,820.0,480.0,40.392101182213615,-10.436266180742788,90.682267669904,53.08230302628526,242.58490980417827,145.61390520932054
馬尼拉,242,210,25.07411474608067,835.0,552.0,39.40707686782447,-10.177680482778646,92.3410896394754,61.04464848022805,242.55496158586138,363.4666968975221
電玩,141,57,30.744313640804037,372.0,170.0,43.43255383944376,-10.303987136434731,41.13878484537107,18.799982321809363,242.40536830735212,77.61929376503986
至時,252,199,25.58187968238697,888.0,724.0,37.60820170475289,-10.502726534880242,98.20226059862773,80.06580706464693,240.86761853324333,176.67145024545272
泰國,763,381,24.96192416173318,3965.0,1303.0,39.376544485936506,-10.440865169217163,438.4819406233772,144.09633509010354,240.17402110529397,389.4848985065896
南亞,752,394,24.658706325762928,3895.0,1886.0,35.874007733902026,-10.777102521114488,430.74077143204397,208.56921564077916,239.60465037231978,164.85930429587825
韓的,181,141,26.42097010212774,548.0,405.0,39.521801356762595,-10.26636714394739,60.602295955009,44.78819317842819,239.19237564970717,206.67749946943295
特區,172,168,25.12650656030963,508.0,400.0,39.20163088991404,-10.078740534923742,56.17877070281857,44.235252521904386,238.78338717791223,346.2784056840584
三國,136,61,30.15670455821575,355.0,197.0,42.12593598966543,-10.383569831783696,39.25878661319014,21.78586186703791,238.38898689772282,70.58470483729869
李登輝,232,55,33.54822033010044,792.0,280.0,44.34663083906992,-10.838696385155798,87.58579999337067,30.96467676533307,238.11463918960925,18.656637928857318
優勢,620,454,22.98118308051525,3048.0,2413.0,32.701621139798924,-10.881768834802703,337.0726242169114,266.8491608383882,237.47968306080236,131.25556208928066
金山,259,212,25.27430149942595,930.0,618.0,39.071668100224365,-10.281142150004698,102.8469621134277,68.34346514634227,237.08790945436917,301.96303277819203
韓外,108,57,29.366326396443,248.0,142.0,42.059524398346156,-10.12401575698573,27.425856563580716,15.703514645276057,236.71795174243596,108.59987341534072
復興,636,161,30.788744448609947,3155.0,1012.0,40.696465699065385,-11.049519452081967,348.9055542665208,111.91518888041809,236.23361612653616,21.528075918447502
亞太區,180,79,29.98500964763958,547.0,335.0,40.89798825929225,-10.655922646577064,60.49170782370424,37.047023987094924,236.10230910522,47.508598719089846
的技,296,227,25.331640762039232,1127.0,943.0,36.637596152846314,-10.635356232371073,124.63282398046559,104.28460782038958,235.62580128580655,144.40354902357183
震後,140,113,26.641446142275157,374.0,300.0,39.53334605049878,-10.187634623162879,41.3599611079806,33.17643939142829,235.24822103233737,192.05800698059804
經濟體,247,164,26.762526964857532,872.0,618.0,38.75054912994712,-10.537861996852511,96.43285049775156,68.34346514634227,235.09070189479692,133.8851145550783
式會,129,92,27.479305425769123,330.0,266.0,39.63657638893434,-10.272947698951677,36.494083330571115,29.416442927066417,234.48580805104996,133.14667669411966
的台,878,697,20.72318590493498,4762.0,3900.0,29.772988872235565,-10.933186388576233,526.6206812732717,431.2937120885677,234.45229179062676,163.6931618914375
北韓核,114,68,28.6335668563313,272.0,180.0,41.089579279006905,-10.184689112933123,30.07997171489498,19.905863634856974,234.1282503229712,116.19922627514738
貶值,457,282,25.430366802704874,2050.0,1211.0,37.21065093639948,-10.668534639833998,226.70566917475995,133.9222270100655,233.93979957934712,163.72955664790842
友好,209,153,26.51604401593049,686.0,530.0,38.71101145027199,-10.45367905237275,75.86345807506602,58.61170959152331,233.6479148919191,152.0028920556075
年來,1398,1100,18.201536251274003,8435.0,6945.0,25.777120665398268,-11.053951763621,932.8108875556587,768.0345719115649,231.98797658098928,143.48448556379188
智慧,1780,745,22.041165855234127,11243.0,4626.0,30.711247360888585,-11.037303591630844,1243.3423602594276,511.5806954158242,231.63485094469843,106.50239979887036
灣市,216,169,26.01968676015299,723.0,568.0,38.455931178518746,-10.423462671017097,79.95521893334217,62.81405858110423,231.48185574859022,179.50526378515292
藝術,889,235,29.2257529835019,4855.0,1707.0,37.6729687956398,-11.1941471758693,536.9053774846144,188.77394013722696,230.89845697774632,11.319616515305661
布拉,156,156,25.17577374869323,448.0,310.0,40.331141570624794,-9.897956257448675,49.5434828245329,34.2823207044759,228.74835201369132,432.15258327461436
修憲,131,34,33.39978848390156,343.0,143.0,44.10567147386625,-10.647724072862765,37.93172903753301,15.814102776580816,228.34980845119185,20.913412698350527
力公,106,63,28.70290535397664,247.0,175.0,40.67323930519232,-10.232891214751,27.315268432275957,19.35292297833317,226.66030162709697,98.43822220902553
專屬,307,210,25.99343057685908,1205.0,900.0,37.320798561089575,-10.666527199825861,133.25869822223694,99.52931817428487,226.52209834055375,122.61484120355848
台灣市場,205,158,26.23192331879835,678.0,530.0,38.6507139205286,-10.42152194073822,74.97875302462793,58.61170959152331,225.4708698539947,168.5334268384539
擁有,874,689,20.800752950753687,4782.0,3943.0,29.68229757267966,-10.955695830082988,528.8324438993669,436.04900173467246,225.2899631232824,146.7362779616198
復興航空,455,102,32.65558617878111,2064.0,565.0,43.82114767262741,-10.92309288508119,228.25390301302664,62.482294187189936,225.24825126820153,24.993465637309622
策略師,112,101,26.282903889322643,271.0,240.0,39.16735743652586,-10.07675837371975,29.969383583590222,26.54115151314263,224.52987766290403,208.88770086872256
口味,172,94,28.696167242542018,524.0,317.0,41.05851229029939,-10.426846958826296,57.94818080369475,35.05643762360923,224.47326700473968,99.10714782039423
的經,853,674,20.906229633283285,4645.0,3803.0,29.93261456382491,-10.941555364234972,513.6818699106146,420.5666633520059,224.14027076211957,152.718847501181
澳門,179,89,29.2205704657028,558.0,242.0,43.391295119795856,-10.211541323643566,61.708177268056616,26.76232777575215,222.94244116173508,144.73807646143916
起飛,295,123,29.41637646758661,1147.0,685.0,39.2894150701363,-10.928474450108826,126.84458660656081,75.75286994376125,222.9203768957365,29.468075601734775
都知,139,66,29.800466621899663,381.0,294.0,39.77948209683056,-10.705164992531275,42.13407802711392,32.51291060359972,222.69401109522664,34.49045734214728
和南,142,120,26.347079371117253,394.0,350.0,38.75536864690966,-10.281681378920432,43.57172373407582,38.70584595666634,222.3489166462417,170.74266995792232
併購,517,248,26.80189427203802,2454.0,1116.0,38.706016400760994,-10.715317363995293,271.38327422188337,123.41635453611323,222.29658830278032,125.7619768094006
面板廠,223,122,28.23780867079565,772.0,410.0,41.28176325102291,-10.423376082184117,85.37403736727546,45.341133834952,221.85791107782714,129.6081783729166
的航,275,188,26.30032855450436,1042.0,771.0,37.8804228239774,-10.622486377952399,115.23283281956091,85.2634492359707,221.5128022482268,123.79042787348487
通膨,289,163,27.448943666840485,1118.0,565.0,40.708810647148944,-10.454315497558698,123.63753079872275,62.482294187189936,221.1686535932166,161.706757303129
海和,197,123,27.64016262328034,646.0,451.0,39.60805080170033,-10.51052295134928,71.43993282287558,49.87524721844719,220.67952539389606,107.21208951492582
大漲,589,329,25.198669887822852,2917.0,1790.0,35.223813529269144,-10.905153115288448,322.5855790159877,197.9527550355221,220.02423023606036,86.75494518729057
請注意,218,70,31.68461919572829,750.0,388.0,41.5459889047365,-10.923750064792934,82.94109847857072,42.90819494624725,219.92603443620882,17.105494696060052
多日,114,112,25.771254503477007,282.0,269.0,38.645744309000676,-10.087452475525764,31.18585302794259,29.748207320980697,219.9132706924701,227.42067533396977
寶可夢,312,99,31.126512664811784,1249.0,378.0,44.539023376303156,-10.551014312704016,138.12457599964645,41.80231363319964,218.87968055286632,78.26302042565787
北亞,114,91,26.962315105543585,283.0,235.0,39.564312451763406,-10.159965974846328,31.296441159247355,25.988210856618824,218.55132377902382,162.6326933755433
台灣市,209,162,26.15352625004541,708.0,556.0,38.511097542059105,-10.444411926237217,78.29639696377076,61.48700100544709,218.18924636541104,164.30892386480173
平均風,281,52,34.91772065782134,1081.0,190.0,49.240732394010884,-10.507020320798077,119.5457699404466,21.01174494790458,218.05429349034324,45.701675589274714
股日,139,106,26.98880573452221,386.0,298.0,39.76018539170936,-10.244894359612356,42.68701868363773,32.955263128818764,217.3070562456868,161.90232084398926
冷卻,107,45,30.65924295215437,257.0,165.0,41.30657500411503,-10.51052295134928,28.421149745323564,18.247041665285558,217.25495846144796,39.2239351883875
寶可,314,101,31.021016380776143,1264.0,391.0,44.329113886194094,-10.564827010363125,139.78339796921784,43.23995934016154,217.13182583983053,77.15599986532568
越南,863,304,27.11653620137755,4750.0,1407.0,39.41569874995182,-10.743427322927186,525.2936236976145,155.59750074579867,217.10828277812635,141.54020263392877
進軍,262,193,25.93543523421673,982.0,770.0,37.60804041568232,-10.594940293161862,108.59754494127527,85.15286110466594,216.69286566993105,136.58971897154677
船隻請,183,50,32.905414345142816,586.0,153.0,47.062016727182865,-10.329654883183307,64.80464494458992,16.919984089628425,215.57315789044716,64.67426014314104
業國,131,109,26.555257878890586,354.0,305.0,39.106019113710644,-10.240203861597287,39.14819848188538,33.72938004795209,215.50808898721027,167.97421772682802
入股,213,141,27.114881119300215,733.0,483.0,39.75712322511004,-10.442496730493422,81.06110024638978,53.414067420199544,214.7500245528495,143.61938635986192
新德里,174,167,25.210529420724377,545.0,335.0,40.87747888858369,-9.90737668662733,60.27053156109472,37.047023987094924,214.60557350957967,455.84703323250534
美元兌,149,101,27.59485439577962,433.0,271.0,41.088507017337406,-10.19823827125746,47.884660854961496,29.969383583590222,213.51956196128683,168.35009149997094
普今天,114,91,26.962315105543585,287.0,241.0,39.47997808027038,-10.185177394192824,31.738793684466398,26.651739644447392,213.20615180779996,155.36316450729905
日兩,106,93,26.49719536811906,256.0,225.0,39.251966314003866,-10.094740876270183,28.310561614018805,24.882329543571217,213.19424598558436,186.47840107918915
長會,194,96,29.12605853092633,642.0,435.0,39.84475148446213,-10.722237806839868,70.99758029765654,48.10583711757102,213.10015340242296,47.68342005155112
美國聯準會,250,202,25.453081121116966,926.0,802.0,37.00929007531518,-10.59008087768433,102.40460958820864,88.69168130641829,212.72869803819333,144.7573762956412
場日,113,106,26.047019322562104,284.0,277.0,38.492008736525634,-10.17181837929429,31.407029290552114,30.632912371418783,211.97206547629474,185.42794197113287
幹線,117,52,30.30901328103351,300.0,153.0,42.78853107709364,-10.290434170030027,33.17643939142829,16.919984089628425,211.78852951032127,72.73100906910767
供應鏈,482,313,24.87184033613093,2273.0,1468.0,35.97620854654468,-10.756692985853327,251.36682245572166,162.3433767553891,211.60971867534482,139.811174198181
芒果,127,32,33.57780065847458,341.0,118.0,45.380764668840534,-10.516188688884958,37.710552774923485,13.049399493961792,211.41576559072067,27.520443351100543
明日,369,180,27.769537475129837,1594.0,938.0,38.26443646686325,-10.862033065335034,176.27748129978897,103.73166716386578,210.70172401083454,56.07601567238295
朝鮮,155,100,27.83643780617373,463.0,314.0,40.42658346324854,-10.355462767139182,51.20230479410432,34.72467322969494,210.4194639944525,122.70434502826092
促銷,251,134,28.1468897991512,937.0,599.0,39.35396417087976,-10.708661765383557,103.62107903256101,66.24229065155181,209.615133796294,69.30779613734916
媒報導,155,144,25.63274445480492,465.0,441.0,38.025189886810814,-10.330471543089864,51.42348105671385,48.76936590539959,208.62250193792073,185.9543076211207
市場人士,134,100,27.165861677094952,373.0,281.0,39.97092351521894,-10.244424450564674,41.24937297667584,31.07526489663783,208.5529595342967,152.87461345446602
暫雨至度月日,511,17,46.153757901364926,2467.0,68.0,63.38172836381113,-10.59753432833891,272.8209199288453,7.519992928723745,207.93593907071772,11.950880130242378
短暫雨至度月,511,17,46.153757901364926,2467.0,68.0,63.38172836381113,-10.59753432833891,272.8209199288453,7.519992928723745,207.93593907071772,11.950880130242378
共同,1461,1106,18.253790932292386,9080.0,6711.0,26.312940017446042,-11.014238035294978,1004.1402322472295,742.1569491862508,207.86025764947757,178.3743529863979
的食,242,162,26.758066732823853,893.0,651.0,38.46373464164543,-10.602153274195205,98.75520125515153,71.99287347939939,207.77713079068604,112.5289550612752
關係協,112,90,26.94230883494385,284.0,241.0,39.41768273780792,-10.196227230379408,31.407029290552114,26.651739644447392,206.808064133841,150.5718629857224
射飛,117,65,29.023221325932564,304.0,196.0,41.20942046693817,-10.314967356553899,33.61879191664733,21.67527373573315,206.80177558660756,86.59784087428802
本年,114,99,26.478981053222324,292.0,256.0,39.17922489767507,-10.161297561563991,32.2917343409902,28.310561614018805,206.74766509919817,176.50644898725787
黨魁,171,58,31.634461955740925,543.0,264.0,42.59493003865428,-10.726746059818916,60.0493552984852,29.19526666445689,204.99879638162082,28.41942401375162
展出,436,241,26.3744306329496,2013.0,1224.0,37.04017041172747,-10.836322496800635,222.61390831648382,135.3598727170274,204.5407875380011,82.44567809023077
外交部,978,398,25.429096657647015,5621.0,2446.0,34.789071822334236,-11.0269972781817,621.6158860640613,270.4985691714453,204.32173551757492,60.098709257959435
率會,116,90,27.10763914226048,302.0,255.0,39.40308342905419,-10.25269384204718,33.39761565403781,28.199973482714046,204.30062943170415,135.43428613074258
射飛彈,114,63,29.07165741873464,294.0,190.0,41.21201154184029,-10.315129312987972,32.51291060359972,21.01174494790458,204.23104591447301,83.90609950248967
船隻,272,115,29.50354555062745,1061.0,469.0,41.926799584563,-10.616910607302048,117.33400731435137,51.86583358193289,203.8758399289003,76.85064895385509
